,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
6350,Sat Jun 19 07:18:59 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,,,mukeshkapila,22306,6873,,COVID19,[],Global,nan
6351,Sat Jun 19 07:19:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@wolfofwallst Retweet From @WHO__India

India India India India India India

You are so rich why dont you help the Indian people?

🔰
No one to help India?
stand with #india
support #vaccines fo all

Please buy this #NFT to help India

#NFT #COVID19
🔰
https://t.co/A5v79XyYxE",0.375,0.75,en,2.0,6.0,redful100,6,221,,,[APP___Token wolfofwallst WHO__India],,retweet india india india india india india rich dont help indian people one help india stand #india support #vaccines please buy #nft help india #nft #covid
6352,Sat Jun 19 07:19:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,846.0,884.0,HairCommand,1329,1721,False,,[shawajason],,nan
6353,Sat Jun 19 07:20:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@wolfofwallst Retweet From @WHO__India

India India India India India India

You are so rich why dont you help the Indian people?

🔰
No one to help India?
stand with #india
support #vaccines fo all

Please buy this #NFT to help India

#NFT #COVID19
🔰
https://t.co/A5v79XyYxE",0.375,0.75,en,2.0,7.0,Pa1wel3,0,10,,,[APP___Token wolfofwallst WHO__India],,retweet india india india india india india rich dont help indian people one help india stand #india support #vaccines please buy #nft help india #nft #covid
6354,Sat Jun 19 07:20:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3.9% growth in 2021
$9.8 billion budget surplus in 2021
One of the top 5 vaccine rollouts in Sub-Saharan Africa

Zimbabwe is on the road to recovery 🇿🇼",0.5,0.5,en,483.0,107.0,tdchisango,950,989,,,[edmnangagwa],"Harare, Zimbabwe",% growth billion budget surplus one top vaccine rollouts sub-saharan africa zimbabwe road recovery
6355,Sat Jun 19 07:20:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,846.0,885.0,taedoesntknowme,19,813,False,,[shawajason],Omelas,nan
6356,Sat Jun 19 07:20:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.,0.1333333333333333,0.4555555555555555,en,579.0,294.0,NigelEntRes,131,163,,,[globalhlthtwit],"Chesterfield, UK",dr moeti head africa one best public health expert leader know desperate request vaccine africa plead germany uk lift patent restriction urgently transfer technology enable production africa
6357,Sat Jun 19 07:20:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,zukibites,6041,382,,,[],,nan
6358,Sat Jun 19 07:20:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmirs Gujjars Bakarwals community. 

Healthcare staff @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,109.0,82.0,Shriyangle,397,312,,,[N_RamchanderRao],,covid vaccine reach remotest place jammu amp kashmir gujjars bakarwals community healthcare staff karyakartas travel long distance terrain take forward #vaccinationdrive
6359,Sat Jun 19 07:21:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX",0.1375,0.5875,en,20.0,4.0,shakthigj,3282,4164,,COVID19,[himantabiswa],"Tamil Nadu, India",central govt provide #covid vaccine people free cost separate category based age vaccination state government provide assistance day vaccination worker transportation cost amp expense
6360,Sat Jun 19 07:21:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Useful responses to this thread

@AnnOssinger makes important point about severity of disease if you have vaccine &amp; still get Covid

Data on this are actually quite sparse but of what we do have points in this direction (screenshot from @hildabast blog https://t.co/QQu52Pru21) https://t.co/iy1BlOVFHF",0.2333333333333333,0.3666666666666667,en,13.0,3.0,bprophetable,3661,5002,,,[dnunan79 AnnOssinger],active locally globally,useful response thread make important point severity disease vaccine amp still get covid data actually quite sparse point direction screenshot blog
6361,Sat Jun 19 07:21:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,4.0,1.0,ileolusi,417,402,,getvaccinatedvaccinesavelives,[BWIHUK DrOmonImohi],,nan
6362,Sat Jun 19 07:21:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,174.0,48.0,Bongiey_N,1931,363,,,[Givenkazeni],"Cape Town, South Africa",nan
6363,Sat Jun 19 07:21:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@wolfofwallst Retweet From @WHO__India

India India India India India India

You are so rich why dont you help the Indian people?

🔰
No one to help India?
stand with #india
support #vaccines fo all

Please buy this #NFT to help India

#NFT #COVID19
🔰
https://t.co/A5v79XyYxE",0.375,0.75,en,2.0,8.0,nG1YpD9OzTLQGcg,21,1878,,,[APP___Token wolfofwallst WHO__India],томск,retweet india india india india india india rich dont help indian people one help india stand #india support #vaccines please buy #nft help india #nft #covid
6364,Sat Jun 19 07:21:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,849.0,889.0,drosepali,15338,2412,False,,[shawajason],Chi,nan
6365,Sat Jun 19 07:21:19 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,0.0,0.0,en,,,Hendrik05989397,159,140,False,,[],Republiek van Suid Afrika,nan
6366,Sat Jun 19 07:21:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Women make up just 24% of the people heard read about or seen in the news. Were working with the Africa Women’s Journalism Project to change that &amp; investigate the under-reported gendered stories of #COVID19 in Africa. Learn more https://t.co/CfkBDyrjnV https://t.co/GrjvQ2OKX7,0.5,0.5,en,20.0,16.0,zaraphatNJ,395,445,,,[ONECampaign],same place,woman make % people heard read seen news working africa woman journalism project change amp investigate under-reported gendered story #covid africa learn
6367,Sat Jun 19 07:21:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,850.0,890.0,dyahsheeppo,383,1272,False,,[shawajason],Indonesia,nan
6368,Sat Jun 19 07:21:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Basic Education Minister Angie Motshekga is expected today to provide South Africa with an update on her department’s response to the impact of #COVID19 on schooling. Associate Professor at UJ’s Department of Childhood Education Nicky Roberts speaks to #eNCA about this. #DStv403 https://t.co/3cv04mvio1,-0.05,0.2625,en,23.0,11.0,StillKmp,892,1570,,,[eNCA],Namibia,basic education minister angie motshekga expected today provide south africa update department response impact #covid schooling associate professor ujs department childhood education nicky robert speaks #enca #dstv
6369,Sat Jun 19 07:21:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,851.0,891.0,_virgogre,742,749,False,,[shawajason],Assyria,nan
6370,Sat Jun 19 07:21:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,851.0,892.0,applejnie,7,121,False,,[shawajason],,nan
6371,Sat Jun 19 07:22:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,852.0,893.0,grrrl_boss,300,412,False,,[shawajason],Indigenous taino,nan
6372,Sat Jun 19 07:22:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,853.0,894.0,klnkane,1184,805,False,,[shawajason],bay area,nan
6373,Sat Jun 19 07:22:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Actor @AshokSelvan got his second dose of vaccine today @ #ApolloCancerCenter People should take vaccines to avoid the risks of Covid19

#COVIDSecondWave #COVIDEmergency2021 #COVID19India #CovishieldVaccine #CoVaccine #CoronaVaccine #covishielded1stdose
#Covishield #CoVaxin https://t.co/KnutfoFVHt",0.0,0.0,en,19.0,2.0,rohit14595,2,177,,ActorApolloCancerCenter,[Saravanaspb AshokSelvan],,#actor got second dose vaccine today #apollocancercenter people take vaccine avoid risk covid #covidsecondwave #covidemergency #covidindia #covishieldvaccine #covaccine #coronavaccine #covishieldedstdose #covishield #covaxin
6374,Sat Jun 19 07:22:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths bringing the total to 58 411. https://t.co/ipdMNdWmPV,0.1590909090909091,0.6136363636363636,en,75.0,54.0,Rushe_C,8638,694,,coronavirus,[SABCNews],South Africa,south africa recorded new #coronavirus case bringing total department health also reported death bringing total
6375,Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
6376,Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
6377,Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
6378,Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
6379,Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
6380,Sat Jun 19 07:23:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,859.0,895.0,nnaimaaaaa,186,122,False,,[shawajason],Earth,nan
6381,Sat Jun 19 07:23:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44",0.1964285714285714,0.4089285714285714,en,462.0,202.0,chriseng,12633,844,,COVID19DeltaVariant,[DrEricDing],he/him,top question asked right jampj -shot #covid vaccine amp rise #deltavariant medical advice lot immunologist hypothesizing amp predicting mixing vaccine different type yield equalbetter response trial tbd
6382,Sat Jun 19 07:23:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Rushe_C,8638,694,,,[],South Africa,nan
6383,Sat Jun 19 07:23:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,FEgersdorfer,2324,1915,False,,[],"Durban, South Africa",nan
6384,Sat Jun 19 07:23:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,863.0,897.0,softbeetIe,609,448,False,,[shawajason],22 • they/them • uk • 18+ pls ,nan
6385,Sat Jun 19 07:23:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.,0.1333333333333333,0.4555555555555555,en,581.0,295.0,IoannouMarilena,106,186,,,[globalhlthtwit],,dr moeti head africa one best public health expert leader know desperate request vaccine africa plead germany uk lift patent restriction urgently transfer technology enable production africa
6386,Sat Jun 19 07:23:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Thevarsteffy,2248,409,False,PuneCOVID19,[],"Pune, India",nan
6387,Sat Jun 19 07:24:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Every day that supplies allow for further vaccines we see the benefits. Were now down to 44 positive #COVID19 inpatients in hospital 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive,0.0508417508417508,0.3946127946127946,en,623.0,33.0,PaulQuinnNews,8229,5227,,COVID19,[paulreiddublin],"Dublin City, Ireland",every day supply allow vaccine see benefit positive #covid inpatient hospital icu hospital one case huge credit public support amp take vaccine
6388,Sat Jun 19 07:24:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.,0.1333333333333333,0.4555555555555555,en,583.0,296.0,gilltose,138,609,,,[globalhlthtwit],"North West, England",dr moeti head africa one best public health expert leader know desperate request vaccine africa plead germany uk lift patent restriction urgently transfer technology enable production africa
6389,Sat Jun 19 07:24:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Every day that supplies allow for further vaccines we see the benefits. Were now down to 44 positive #COVID19 inpatients in hospital 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive,0.0508417508417508,0.3946127946127946,en,624.0,34.0,ElaineOREILLY20,33,108,,COVID19,[paulreiddublin],"Laois, Ireland",every day supply allow vaccine see benefit positive #covid inpatient hospital icu hospital one case huge credit public support amp take vaccine
6390,Sat Jun 19 07:24:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,0.0,1.0,NkosiYummy,3113,246,,,[Rushe_C],Kwa MamRuby,nan
6391,Sat Jun 19 07:24:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,868.0,898.0,okiraqiya,176,1125,False,,[shawajason],California,nan
6392,Sat Jun 19 07:24:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#COVID19 cases in #Africa are increasing by over 20% each week. Countries in East &amp; Southern Africa urgently need #Covid19vaccines #oxygen &amp; #COVID19 tests. @UNICEF is helping to procure vital supplies but much more is needed. https://t.co/YlR1SVntwX,0.1999999999999999,0.3,en,11.0,9.0,justkamu,1569,3013,,COVID19Africa,[MohamedFall],"Nairobi, Kenya",#covid case #africa increasing % week country east amp southern africa urgently #covidvaccines #oxygen amp #covid test helping procure vital supply much needed
6393,Sat Jun 19 07:24:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,0.0,1.0,afripolitik,100,547,,TanzaniaIMFCovid19africafinancecoronavirus,[FurtherAfrica],South Africa ,nan
6394,Sat Jun 19 07:24:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","With vaccination coverage being expanded from 21st June 2021 the government is committed to providing free #COVID19 vaccines to everyone!

You dont need to pre-register for #COVIDVaccination &amp; can directly go to a Vaccination Centre to get the jab. #IndiaFightsCorona https://t.co/fwgB5nKZu0",0.1999999999999999,0.4000000000000001,en,97.0,30.0,fobthanjavur,126,93,,COVID19,[mygovindia],,vaccination coverage expanded june government committed providing free #covid vaccine everyone dont pre-register #covidvaccination amp directly go vaccination centre get jab #indiafightscorona
6395,Sat Jun 19 07:25:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX",0.1375,0.5875,en,25.0,5.0,AswiniDeka2,180,321,,COVID19,[himantabiswa],"Sorbhog, Barpeta, Assam.",central govt provide #covid vaccine people free cost separate category based age vaccination state government provide assistance day vaccination worker transportation cost amp expense
6396,Sat Jun 19 07:25:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,869.0,899.0,_LifeIsARainbow,303,390,False,,[shawajason],ask Nadia (@VolatileMochi) ,nan
6397,Sat Jun 19 07:25:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,mdisele,1102,993,,,[DrTedros],enroute,nan
6398,Sat Jun 19 07:25:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,871.0,900.0,pimpet,318,483,False,,[shawajason],YEG... Catch me if you can,nan
6399,Sat Jun 19 07:25:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,4.0,1.0,peterre76976220,1040,4924,,,[zukibites],,nan
6400,Sat Jun 19 07:25:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,871.0,901.0,Mayooo0ooo,6,18,False,,[shawajason],,nan
6401,Sat Jun 19 07:26:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
6402,Sat Jun 19 07:26:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported bringing the countrys total fatalities to 58441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH,0.1772727272727272,0.5709090909090909,en,8.0,7.0,Abramjee,433088,20922,,COVID19,[eNCA],"Pretoria, South Africa",new coronavirus case recorded past hour south africa #covid-related death reported bringing country total fatality stay tuned #enca #dstv latest detail
6403,Sat Jun 19 07:26:05 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.,0.1333333333333333,0.4555555555555555,en,583.0,297.0,RobinPaulInman,1911,253,,,[globalhlthtwit],"Adisham, England",dr moeti head africa one best public health expert leader know desperate request vaccine africa plead germany uk lift patent restriction urgently transfer technology enable production africa
6404,Sat Jun 19 07:26:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX",0.1375,0.5875,en,25.0,6.0,Srinath98000357,997,50,,COVID19,[himantabiswa],"Dubai, United Arab Emirates",central govt provide #covid vaccine people free cost separate category based age vaccination state government provide assistance day vaccination worker transportation cost amp expense
6405,Sat Jun 19 07:26:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,872.0,902.0,leftistdd,201,1885,False,,[shawajason],"Maryland, USA",nan
6406,Sat Jun 19 07:26:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,872.0,903.0,__analama,180,234,False,,[shawajason], ⚢,nan
6407,Sat Jun 19 07:26:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How have children experienced #COVID19? @CovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go online often/very often? 20% in Africa 35% Asia-Pacific 61% Latin America &amp; Caribbean 77% Western Europe &amp; other 86% Eastern Europe.

https://t.co/5x1siWsCIA",0.225,0.425,en,16.0,12.0,OEIAC_UdG,586,713,,COVID19,[Livingstone_S CovidUnder19],Universitat de Girona,child experienced #covid heard k - yr old country go online oftenvery often % africa % asia-pacific % latin america amp caribbean % western europe amp % eastern europe
6408,Sat Jun 19 07:26:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,181.0,49.0,SiyaMkosana,1061,579,,,[Givenkazeni],South Africa,nan
6409,Sat Jun 19 07:27:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,181.0,50.0,siwamenze,1002,360,,,[Givenkazeni],South Africa,nan
6410,Sat Jun 19 07:27:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,214.0,177.0,p00tle,974,1306,,,[MoetiTshidi],,africa midst full blown third wave sobering trajectory surging case rouse everyone urgent action weve seen india elsewhere quickly #covid rebound overwhelm health system
6411,Sat Jun 19 07:27:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
6412,Sat Jun 19 07:27:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],,nan
6413,Sat Jun 19 07:28:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,alephh,317,55,False,Covid19,[],Left of Electromagnetic Field,nan
6414,Sat Jun 19 07:28:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,876.0,904.0,wawaahalim,385,226,False,,[shawajason],,nan
6415,Sat Jun 19 07:28:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As of June 17th T&amp;T has administered 201313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago that number is lower at 15% (June 17th) with 3000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,172.0,48.0,shadowx025,40,148,,COVID19,[KalainH],Trinidad and Tobago,june tampt administered dos who-approved #covid vaccine country approximately % available stock remaining tobago number lower % june sinopharm dos arriving monday
6416,Sat Jun 19 07:28:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Africa needs millions more doses here &amp; now to curb the third wave.

In the midst of a third wave of #COVID19 cases in #Africa Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,141.0,120.0,IoannouMarilena,106,186,,COVID19,[WHOAFRO],, africa million dos amp curb third wave  midst third wave #covid case #africa dr call much-needed covid- vaccine dos critical time
6417,Sat Jun 19 07:28:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Bolivia has among the worst #COVID19 infection and death rates; but despite its low population the vaccination rate isnt impressive. Yet the authorities and their families have VIP access to vaccines. There should be international justice...,0.0,0.575,en,1.0,1.0,Oscar_Alvinn,150,1084,,BoliviaCOVID19,[bolivianodecepa],Bolivia,#bolivia among worst #covid infection death rate despite population vaccination rate isnt impressive yet authority family  vip access vaccines  international justice
6418,Sat Jun 19 07:29:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Basic Education Minister Angie Motshekga is expected today to provide South Africa with an update on her department’s response to the impact of #COVID19 on schooling. Associate Professor at UJ’s Department of Childhood Education Nicky Roberts speaks to #eNCA about this. #DStv403 https://t.co/3cv04mvio1,-0.05,0.2625,en,25.0,12.0,carolinereynol3,1,19,,,[eNCA],,basic education minister angie motshekga expected today provide south africa update department response impact #covid schooling associate professor ujs department childhood education nicky robert speaks #enca #dstv
6419,Sat Jun 19 07:29:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,eoghanymurphy,3756,5000,,,[],Dublin,nan
6420,Sat Jun 19 07:29:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,ashrfelhakeem,213,261,,ApartheidIsrael,[],,nan
6421,Sat Jun 19 07:29:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Covid vaccines in healthy young people poses an ethical question as well as a benefit risk question. Is risk of myocarditis in your child worth it “for the greater good” to protect older peopleat risks groups already vaccinated? I cannot accept that it’s a fair risk for children,0.3958333333333332,0.4916666666666667,en,107.0,41.0,Mike__Oliver,845,963,,,[lizAOBB],United Kingdom,covid vaccine healthy young people pose ethical question well benefit risk question risk myocarditis child worth greater good protect older peopleat risk group already vaccinated cannot accept fair risk child
6422,Sat Jun 19 07:29:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,DrRimmer,16830,18510,False,COVID19access2medsEUBelgium,[IrishTimes],"Brisbane, Queensland",nan
6423,Sat Jun 19 07:29:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Every day that supplies allow for further vaccines we see the benefits. Were now down to 44 positive #COVID19 inpatients in hospital 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive,0.0508417508417508,0.3946127946127946,en,638.0,35.0,McConnellDaniel,25595,5161,,COVID19,[paulreiddublin],"Irish Parliament, Oireachtas",every day supply allow vaccine see benefit positive #covid inpatient hospital icu hospital one case huge credit public support amp take vaccine
6424,Sat Jun 19 07:30:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,0.0,0.0,en,,,ABSCBNNews,7447671,1067,False,COVID19COVID19VaccinePH,[],"Manila, Philippines",nan
