created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 06:57:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,811,846,signaldozer,55,517,False,,['shawajason'],"she / her , minor :p"
Sat Jun 19 06:58:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","These vaccines are about to expire and Israel can't use them. In return, they're taking the same number of fresh vaccines from future shipments to Palestinians. Israel has proclaimed that no vaccinations will be shared with Palestinians until all Israelis are vaccinated.",0.09999999999999999,0.25,en,11,10,spiritgunpickle,160,598,,,['CultofNewMedia'],like the whistling pot
Sat Jun 19 06:58:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 06:58:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,152,35,uShozi,1334,349,,,['Givenkazeni'],
Sat Jun 19 06:58:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,everybodyisyou,0,13,False,,['AboveTopSecret'],On an Island
Sat Jun 19 06:58:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH",0.17727272727272728,0.5709090909090909,en,3,3,dmadishayah,18185,8858,,COVID19,['eNCA'],South Africa
Sat Jun 19 06:58:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH",0.17727272727272728,0.5709090909090909,en,3,4,k_mahlare,2188,1260,,COVID19,['eNCA'],"Pretoria, South Africa"
Sat Jun 19 06:59:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Telegraph Global Health Security  Yesterday  Africa is 'in the midst of full-blown third wave' of coronavirus

Bloomberg Quicktake  June 16, 2021 Pockets of unvaccinated areas in the U.S. threaten to prolong pandemic https://t.co/q3sLbS6Bhh",0.0,0.0,en,0,1,3zanW3r,187,222,,,['3zanW3r'],USA
Sat Jun 19 06:59:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Im_too_mello,862,1356,,,[],"Alberton, South Africa"
Sat Jun 19 06:59:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,kuboyame,137,112,,,[],"Roodepoort, South Africa"
Sat Jun 19 06:59:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,uShozi,1334,349,,,[],
Sat Jun 19 06:59:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,asia_ilse,2538,432,,COVID19,[],Kampala - Philadelphia
Sat Jun 19 06:59:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,B_Ebenso,624,1376,False,,['LancetMicrobe'],University of Leeds
Sat Jun 19 06:59:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH",0.17727272727272728,0.5709090909090909,en,4,5,Rs__Ray,2417,2505,,COVID19,['eNCA'], 
Sat Jun 19 06:59:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term, vax from good companies can be helped
- Weakness of vax: less efficiency against novel variants , lack of vax studies, safety data, &amp; knowledge of gain-of-functions virus",0.24666666666666665,0.3533333333333334,en,1680,1172,Msun72221,256,2023,,COVID19,"['DrLiMengYAN1', 'ndtv']",
Sat Jun 19 06:59:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,1037,602,Ncebie,300,300,,COVID19,['Winnie_Byanyima'],
Sat Jun 19 06:59:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pin Code:[411002] 
Malti Kachi Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity: 56,0,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,1,2,GiocatriceP,41,231,,,['PuneUpdater'],
Sat Jun 19 06:59:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,0,1,Kihika4,772,582,False,,"['henryshaykins', 'Kihika4', 'jongobravin']",
Sat Jun 19 07:00:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by letting go of saying that they own the life-saving vaccine recipe. Pfizer has responded by saying that they also own the words “science will win” (not kidding ™️)",0.7,0.7,en,113,83,serene_yemanja,587,2605,,,['benphillips76'],"Cape Town, South Africa"
Sat Jun 19 07:00:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","“In Africa, cases have increased by 52% just in the past week, deaths have increased by 32%. And we expect things to only get worse. Less than 1% of Africa’s population has been vaccinated”

@WHO head @DrTedros speaks on the global vaccine shortage and rising COVID19 cases https://t.co/XDSdMCtpc8",-0.16333333333333333,0.38333333333333336,en,1,6,FloMangwaya,428,521,,,['PHILA_ZW'],Chivhu-Zimbabwe
Sat Jun 19 07:00:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","With vaccination coverage being expanded from 21st June 2021, the government is committed to providing free #COVID19 vaccines to everyone!

You don't need to pre-register for #COVIDVaccination &amp; can directly go to a Vaccination Centre to get the jab. #IndiaFightsCorona https://t.co/fwgB5nKZu0",0.19999999999999998,0.4000000000000001,en,83,26,jeet_2015,42,162,,COVID19,['mygovindia'],London
Sat Jun 19 07:00:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""In Africa, #COVID19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

We expect things to only get worse.

Less than 2% of Africa’s population has been vaccinated. Vaccines donated next year will be far too late."" 

-@DrTedros @WHO #VaccinEquity https://t.co/Wo6WViwwfc",-0.14523809523809522,0.5023809523809525,en,37,38,SandraLhoteFer,777,969,,COVID19,['GHS'],"Paris, France"
Sat Jun 19 07:00:14 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,1038,603,Tmwakesi,369,605,,COVID19,['Winnie_Byanyima'],"Mombasa, Kenya"
Sat Jun 19 07:00:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,2,1,EamonReilly_com,1841,1839,True,,['ih8evrybdy'],Ireland
Sat Jun 19 07:00:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DIRTY DEEDS  New Mask Study’s Dirty Secret; Rock Stars Rebel!; Rise in Chronic Illness; Covid Vaccine Injury Puts Ahmed’s Life on Hold; Dr. Roger Hodkinson’s Biggest Concerns about Covid Vaccines   #Masks #Covid19 #Myocarditis #DrHodkinson #DelBigtree https://t.co/w2SmI2Zc9c,-0.3909090909090909,0.6886363636363637,en,500,300,Stephanie_Lineb,145,587,,,['HighWireTalk'],
Sat Jun 19 07:00:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,812,848,701fc,592,231,False,,['shawajason'],s/her.18+
Sat Jun 19 07:00:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How have children experienced #COVID19? @CovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go online often/very often? 20% in Africa, 35% Asia-Pacific, 61% Latin America &amp; Caribbean, 77% Western Europe &amp; other, 86% Eastern Europe.

https://t.co/5x1siWsCIA",0.225,0.425,en,14,8,Livingstone_S,20976,3135,,COVID19,"['Livingstone_S', 'CovidUnder19']",London UK
Sat Jun 19 07:00:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 07:00:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How have children experienced #COVID19? @CovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go online often/very often? 20% in Africa, 35% Asia-Pacific, 61% Latin America &amp; Caribbean, 77% Western Europe &amp; other, 86% Eastern Europe.

https://t.co/5x1siWsCIA",0.225,0.425,en,15,9,digitalmaverick,16351,13279,,COVID19,"['Livingstone_S', 'CovidUnder19']",Alexandria #drewisinegypt
Sat Jun 19 07:00:48 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,0.0,0.0,en,,,robinsnewswire,23791,16890,False,HeatwaveWildfires,[],RT's Are FYI Purposes Only
Sat Jun 19 07:00:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,BBCarlill,159,132,False,Israel,"['ScottMorrisonMP', 'GregHuntMP', 'pfizer']",Melbourne
Sat Jun 19 07:01:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m honoured to #PassTheMic to econ and development expert Dr. @Songwevera, the Executive Secretary of the United Nations @ECA_Official. She’s here to talk about #COVID19 in Africa and global economic recovery. Demand action at https://t.co/NkzMKE2P3B @ONECampaign #oneworld",0.10000000000000002,0.10000000000000002,en,20527,2243,eilen61344445,619,388,,PassTheMic,"['twhiddleston', 'SongweVera']",
Sat Jun 19 07:01:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Donate whatever you can to support Robert's family. Read Robert's story here: https://t.co/5MUzv9WEqy
@startupnanny I'm  so so sorry for your loss. Praying for your comfort and strength during this difficult period. 🙏🏿",-0.5,1.0,en,2,2,LizzNetwork,777,247,False,,"['lizzientonjira', 'startupnanny']","Nairobi, Kenya"
Sat Jun 19 07:01:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,813,849,hourlybtsmile,11000,38,False,,['shawajason'],turn on 🔔! 3 admins
Sat Jun 19 07:01:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The Palestinian Authority cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial shipment showed an expiration date sooner than had been agreed. https://t.co/SIbsluprhI https://t.co/SDBJhwoQSr,0.0,0.0,en,11,10,hudhud46,110,21,,COVID19Israel,['arabnews'],
Sat Jun 19 07:01:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","These vaccines are about to expire and Israel can't use them. In return, they're taking the same number of fresh vaccines from future shipments to Palestinians. Israel has proclaimed that no vaccinations will be shared with Palestinians until all Israelis are vaccinated.",0.09999999999999999,0.25,en,11,11,wuji_mp3,491,648,,,['CultofNewMedia'],
Sat Jun 19 07:01:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,1145,364,Ssimms777,4830,5148,,WeCanDoThisCOVID19,['CDCDirector'],"Mississippi, USA"
Sat Jun 19 07:01:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,815,851,tyongpink,126,215,False,,['shawajason'],she/her | 24
Sat Jun 19 07:02:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,155,36,AustinXluv,536,440,False,,['Givenkazeni'],
Sat Jun 19 07:02:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,155,37,foyin_og,5396,80,,,['Givenkazeni'],🇳🇬 in Johannesburg
Sat Jun 19 07:02:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,815,852,lunarkoobi,56,252,False,,['shawajason'],uae | uk
Sat Jun 19 07:02:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,817,853,glosssinterlude,166,318,False,,['shawajason'],bbh only
Sat Jun 19 07:02:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,817,854,recklessdragons,750,276,False,,['shawajason'],she/her
Sat Jun 19 07:02:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,817,854,francesguevara,296,1614,False,,['shawajason'],
Sat Jun 19 07:02:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",More than 98% of Africa’s population need to be vaccinated- almost the entire population. 🌍 in state of emergency searching for solidarity and health security. Aren’t we all connected? What’s going on?,0.25,0.5625,en,8,3,southmapr,1056,708,,,['DrSamira_Asma'],Norwich
Sat Jun 19 07:02:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,t0nyyates,16884,941,False,,['Big_Biology'],London
Sat Jun 19 07:02:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,1,1,yolopalisson_,4817,1092,,,['uShozi'],Quahog
Sat Jun 19 07:02:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 07:02:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 07:02:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","These vaccines are about to expire and Israel can't use them. In return, they're taking the same number of fresh vaccines from future shipments to Palestinians. Israel has proclaimed that no vaccinations will be shared with Palestinians until all Israelis are vaccinated. https://t.co/LDr1VqSQa3",0.09999999999999999,0.25,en,12,12,riristilllost,62,693,,,['CultofNewMedia'],
Sat Jun 19 07:03:02 +0000 2021,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Vaccine donations next year will not save lives today! 

Message to G7 &amp; other rich nations: support a #TRIPSwaiver on Covid19 vaccines &amp; share technology &amp; resources to boost vaccine manufacturing. 
  
@BorisJohnson @EmmanuelMacron @bmu @JustinTrudeau @POTUS @ScottMorrisonMP https://t.co/Xqpdlby60i",0.08333333333333333,0.375,en,4,4,ClimateComment,1561,451,,TRIPSwaiver,['CANIntl'],
Sat Jun 19 07:03:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems. https://t.co/aIqRgcuk1X",0.1958333333333333,0.2875,en,212,175,tadeebali,18,23,,,['MoetiTshidi'],Jammu And Kashmir
Sat Jun 19 07:03:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,157,38,CallMeJ4m4l,256,261,,,['Givenkazeni'],"Cape Town, South Africa"
Sat Jun 19 07:03:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Good news for those who took the Sinovac COVID19 vaccine in Malaysia. It is currently under evaluation by EU medicines agency. Which means, if approved, you can travel to EU countries.",0.35,0.5,en,20,11,flutterby_fly,171,212,,,['kkrish_kumar22'],
Sat Jun 19 07:03:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid vaccines in healthy young people poses an ethical question as well as a benefit risk question. Is risk of myocarditis in your child worth it “for the greater good” to protect older people,at risks groups already vaccinated? I cannot accept that it’s a fair risk for children",0.39583333333333326,0.4916666666666667,en,101,39,green_girlie,2,20,,,['lizAOBB'],
Sat Jun 19 07:03:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Zimbird,2451,449,,,[],"Harare, Zimbabwe"
Sat Jun 19 07:03:22 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,0.0,0.0,en,,,radoncnotes,393,156,,COVID19,['DrTedros'],
Sat Jun 19 07:03:23 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,0.0,0.0,en,,,radoncnotes,393,156,False,COVID19,['DrTedros'],
Sat Jun 19 07:03:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,tygerina,3385,4993,,,['AskBupaUK'],
Sat Jun 19 07:03:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,611,403,grseward,173,542,,,['RealJoelSmalley'],Beautiful Southampton
Sat Jun 19 07:03:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","“In Africa, cases have increased by 52% just in the past week, deaths have increased by 32%. And we expect things to only get worse. Less than 1% of Africa’s population has been vaccinated”

@WHO head @DrTedros speaks on the global vaccine shortage and rising COVID19 cases https://t.co/XDSdMCtpc8",-0.16333333333333333,0.38333333333333336,en,1,7,takumandura,3862,3413,,,['PHILA_ZW'],Zimbabwe
Sat Jun 19 07:03:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The timely delivery of #COVID19 vaccines is crucial. 

I welcome today’s decision by the Belgian Court of First Instance ordering #AstraZeneca to urgently deliver 50 million doses to 🇪🇺, as follows: 15 million doses by 26 July, 20 million by 23 August, 15 million by 27 September.",0.35000000000000003,0.7444444444444445,en,275,111,indosecular,713,963,,COVID19,['SKyriakidesEU'],
Sat Jun 19 07:04:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",0.1590909090909091,0.6136363636363636,en,76,53,jobseekrs_sa,11809,87,,coronavirus,['SABCNews'],Gauteng 
Sat Jun 19 07:04:19 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,0.0,0.0,en,,,auliakbar,245,204,False,covid19vaccines,[],Singapore
Sat Jun 19 07:04:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,822,859,soullglitch,514,144,False,,['shawajason'],🌈 she/her | only army 
Sat Jun 19 07:04:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How have children experienced #COVID19? @CovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go online often/very often? 20% in Africa, 35% Asia-Pacific, 61% Latin America &amp; Caribbean, 77% Western Europe &amp; other, 86% Eastern Europe.

https://t.co/5x1siWsCIA",0.225,0.425,en,16,10,DiTLevine,889,2827,,COVID19,"['Livingstone_S', 'CovidUnder19']",
Sat Jun 19 07:04:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,magicdmw,3863,5003,False,,[],London
Sat Jun 19 07:04:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,823,860,imdatingjhope,844,907,False,,['shawajason'],chicken noodle soup
Sat Jun 19 07:04:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Breaking: 410,000 Moderna #COVID19 vaccines will be delivered by China Airline's cargo flight from Luxembourg tonight and could arrive in #Taiwan as early as tomorrow afternoon at 3:20 pm, according to Apple Daily Taiwan. https://t.co/cVwVUuVavo",0.05,0.15,en,120,27,jamaluzb,8,11,,COVID19,['WilliamYang120'],"Hsinchu, Taiwan"
Sat Jun 19 07:04:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,159,39,Setu_Z,468,441,False,,['Givenkazeni'],
Sat Jun 19 07:05:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,824,861,sunriseyoonie,176,440,False,,['shawajason'],she/her
Sat Jun 19 07:05:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,159,40,__Tintswalo,143,186,,,['Givenkazeni'],South Africa
Sat Jun 19 07:05:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,hkhanirl,1057,4993,,COVID19,"['conor64', 'BretWeinstein', 'HeatherEHeying', 'YouTube']","Waterford, Ireland"
Sat Jun 19 07:05:16 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's Robert's story! Read on Covid19 and Disability in Africa. https://t.co/K582QvMnQA Donate to Robert's medical bill, SHARE! @masaah_ @RobertAlai @MOH_Kenya @bonifacemwangi @lizzientonjira @GDIHub @Amref_UK @kikiwemo #BringBill2Zero @LarryMadowo @inABLEorg @olvan_omosh https://t.co/bSn4wVFRii",0.0,0.0,en,3,4,kbainomugisa2,725,1568,False,,['EugeneMuchai'],Uganda
Sat Jun 19 07:05:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,159,41,Lorita_M,971,571,,,['Givenkazeni'],"Johannesburg, South Africa"
Sat Jun 19 07:05:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",And rapid #COVID19 testing is supposed to be at regional referral hospitals. How are people supposed to get there? To say nothing of biggest question: how will people be able to make money so they can  afford to go to clinics (whether police to attack them or not en route),0.5,0.625,en,1,1,mushideo3,139,138,,COVID19,['asia_ilse'],
Sat Jun 19 07:05:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,CovidSerology,1689,656,False,,['B_Nelson_Manaus'],
Sat Jun 19 07:05:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",What we saw unfolding in india has now begun ravaging Uganda. And this will continue until vaccines are equitably available! I am struggling to make sense of the world these days. We learned a lot with India’s 2nd wave - those lessons should be broadly applicable. @IndiaCOVIDSOS,0.1875,0.23750000000000002,en,127,56,ManabeshNath,692,640,,,['PrakashLab'],New Delhi
Sat Jun 19 07:05:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I am so proud of this fabric we developed, not only because it kills 99% of all viruses that land on its surface (tested with COVID19) but because it has entirely been produced in South Africa. This is the crafted work of hands from so many hands and minds. https://t.co/sBC9g0xPJc",0.27999999999999997,0.6849999999999999,en,5033,1224,a_leloz,48,365,,,['_ThebeMagugu_'],Newcastle 🇿🇦
Sat Jun 19 07:06:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,159,42,kele_sekano,1769,1679,,,['Givenkazeni'],"Midrand, South Africa"
Sat Jun 19 07:06:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Australia is sending vaccines.
Australia is sending personnel for COVID19 outbreak control.
Australia sent PPE.
Australia sent direct budget support.
Australia is helping feed Fijians.",0.1,0.4,en,69,9,lizanotsokoshy,3607,1212,,,['pseudofijian'],"Suva City, Fiji"
Sat Jun 19 07:06:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,824,861,bademjanbitch,4251,976,False,,['shawajason'],belly of the beast 
Sat Jun 19 07:06:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,159,43,_NewMeWhoDis,1102,254,,,['Givenkazeni'],
Sat Jun 19 07:06:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,825,862,nulachtvijftien,87,163,False,,['shawajason'],"l3assima, lefkossia"
Sat Jun 19 07:06:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,PuneUpdater,88,0,,,[],
Sat Jun 19 07:06:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,827,863,notalout,4,48,False,,['shawajason'],
